title,url,discounted_price,original_price
"Планшет 7"" Android 4.1 4 ГБ Wi-Fi Камера CPU 1.2 ГГц  L-162947",https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/7-android-41-4gb-tablet-pc-w-wifi-camera-cpu-12ghz-blue-p-85536.html,$60.99,$64.60 
(B-LINK) 802.11 b/ g/ n 150Mbps USB Wireless WiFi Adapter CNP-91905,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/b-link-80211-b-g-n-150mbps-usb-wireless-wifi-adapter-p-60031.html,$5.31,$6.47 
3D-Men Style Stand for iPhone Cell Phone MHD-237051,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/3d-men-style-stand-for-iphone-cell-phone-p-109164.html,$2.25,$3.00 
Round 3-mode LED Clip-on Pet Safety Light Pendant HPA-245057,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/round-3-mode-led-clip-on-pet-safety-light-pendant-p-109938.html,$2.73,$3.13 
Multifunctional Rechargeable Hair Clipper - Color Assorted HBI-88179,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/multifunctional-rechargeable-hair-clipper-color-assorted-p-58363.html,$17.21,$18.94 
Waterproof Binary Unisex LED Watch w/(AM/PM Time + Date Display) WUS-242839,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/waterproof-binary-unisex-led-watch-wampm-time-date-display-p-108435.html,$10.59,$13.04 
Stainless Steel High Strength Ultralight Portable Wire Cutter QCH-249070,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/stainless-steel-high-strength-ultralight-portable-wire-cutter-p-110230.html,$2.09,$2.61 
Flower Pattern Dial Quartz Watch w/ PU Leather Strap f Women WWM-238671,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/flower-pattern-dial-quartz-watch-w-pu-leather-strap-f-women-p-107275.html,$3.10,$3.70 
New Quartz Watch Wrist Watch w/ PU Leather Band f Woman WWM-180731,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/new-quartz-watch-wrist-watch-w-pu-leather-band-f-woman-p-91080.html,$3.90,$4.67 
Girl Version Imitated Vaginal Masturbators for Male Men HNM-233493,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/girl-version-imitated-vaginal-masturbators-for-male-men-p-107109.html,$16.99,$21.71 
55g Flawless Nude Makeup Cosmetic BB Cream -Pink Beige HCI-132788,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/55g-flawless-nude-makeup-cosmetic-bb-cream-pink-beige-p-73968.html,$3.36,$4.01 
"(UMI) C1 6.44"" LTPS FHD OGS Screen MTK6589T Android 4.2 Phone P07-UMC1",https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/umi-c1-cross-644-ltps-fhd-ogs-mtk6589t-android-42-phone-p-111129.html,$349.99,$399.99 
Stylish Bracelet Quartz Watch w/ 3 False Sub-dial f Women WWM-241857,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/stylish-bracelet-quartz-watch-w-3-false-sub-dial-f-women-p-107996.html,$9.56,$11.38 
3.5mm Male to 3.5mm Male Jack Audio Extended Cable MCB-211528,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/35mm-male-to-35mm-male-jack-audio-extended-cable-125mm-p-99561.html,$2.00,$2.31 
"2.7"" LCD 1080PFHD 140°Wide Angle Car DVR Driving Recorder w/HDMI VDV-223829",https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/27-lcd-1080pfhd-140°wide-angle-car-dvr-driving-recorder-whdmi-p-102658.html,$39.85,$44.55 
(HTM)  X5292 3.5“ preadtrum S7710 Android 2.3.6 3G Smart Phone P081-X5292,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/htm-x5292-35“-preadtrum-s7710-android-236-3g-smart-phone-p-111825.html,$52.99,$59.99 
100-LED 10M 220-240V 8-Mode Christmas LED String Lights HLD-231919,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/100-led-10m-220-240v-8-mode-christmas-led-string-lights-p-105635.html,$5.26,$11.73 
8-Color Moisturizing Lip Gloss HCI-216491,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/8-color-moisturizing-lip-gloss-p-100932.html,$5.05,$8.39 
"(IPPO) V7 7"" HD экран Android 4.2.2 RK3026 Dual-core 4GB L-245534",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/ippo-v7-7-android-422-rk3026-dual-core-4gb-tablet-pc-w-otg-p-109524.html,$72.99,$138.27 
"4.3"" Ultra-thin 8GB Game Console with AV-Out/Camera - Black GM5-256455",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/43-ultra-thin-8gb-game-console-with-av-outcamera-black-p-112419.html,$35.74,$39.71 
Gold Plating Wheatear Style Necklace Neck Chain Jewelry for Men NAF-254204,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/gold-plating-wheatear-style-necklace-neck-chain-jewelry-for-men-p-111809.html,$6.75,$9.31 
"Телефон (ZOPO) ZPC3 5.0"" FHD MTK6589T Android 4.2.1 3G  P05-ZPC3",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/zopo-zpc3-5-fhd-mtk6589t-android-421-3g-phone-p-102607.html,$249.99,$279.99 
"(AINOL) NOVO8 Mini 7.85"" Android 4.1.1 Dual-core 8GB Tablet PC L-249652",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/ainol-novo8-mini-785-android-411-dual-core-8gb-tablet-pc-p-110995.html,$89.99,$180.19 
"(FEITENG) H9000 4"" Spreadtrum SP6820 Android 2.3.6 WiFi Phone P07-0009H",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/feiteng-h9000-4-spreadtrum-sp6820-android-236-wifi-phone-p-112628.html,$53.99,$109.99 
100-LED 10M 220-240V 8-Mode Christmas LED String Lights HLD-231922,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/100-led-10m-220-240v-8-mode-christmas-led-string-lights-p-105584.html,$6.01,$12.03 
"(XIAOCAI) X800 4"" MTK6572 Android 4.2.2 Dual Core WiFi 3G Phone P01-X800",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/xiaocai-x800-4-mtk6572-android-422-dual-core-wifi-3g-phone-p-112365.html,$99.99,$159.99 
Women's PU Leather Quartz Bracelet Watch Wristlet w/ Rivet Decor WWM-153114,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/womens-pu-leather-quartz-bracelet-watch-wristlet-w-rivet-decor-p-81774.html,$5.22,$5.42 
"Seagate Expansion 1TB 2.5"" USB 3.0 Mobile Hard Disk Drive HDD CHP-199025",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/seagate-expansion-1tb-25-usb-30-mobile-hard-disk-drive-hdd-p-95979.html,$89.44,$101.48 
(SPOVAN) Men's Sports Digital Watch w/ Altimeter/Barometer WMN-247286,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/spovan-mens-sports-digital-watch-w-altimeterbarometer-p-110002.html,$126.99,$156.99 
Mini Exquisite 4-String Wooden Guitar with Pick for Music Lovers FMS-239533,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/mini-exquisite-4-string-wooden-guitar-with-pick-for-music-lovers-p-107679.html,$15.59,$19.18 
(CURREN) Genuine Leather Quartz Wrist Watch w/ Date for Men WMN-233363,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/curren-genuine-leather-quartz-wrist-watch-w-date-for-men-p-105551.html,$10.39,$11.57 
"Factory Direct 7"" Android 4.1.1 RK3066 Dual-core 4GB Tablet ETC-266906",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/factory-direct-7-android-411-rk3066-dual-core-4gb-tablet-p-114630.html,$58.99,$89.99 
Fashion Quartz Watch w/ Knitted PU Leather Band for Lady WWM-180705,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/fashion-quartz-watch-w-knitted-pu-leather-band-for-lady-p-91078.html,$3.69,$4.67 
Plastic Shaker Bottle Blender Bottle HLI-156098,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/plastic-shaker-bottle-blender-bottle-p-82990.html,$5.44,$6.00 
X3-02 4-Axis 3D 2.4GHz Wireless UFO RC Helicopter Toy for Kids FAP-204294,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/x3-02-4-axis-3d-24ghz-wireless-ufo-rc-helicopter-toy-for-kids-p-97112.html,$46.28,$54.18 
"(IPPO) X9 9"" Android 4.2.2 8GB A20 2-ядерный планшет с WiFi L-234122",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/ippo-x9-9-android-422-8gb-a20-dual-core-tablet-pc-w-wifi-p-105756.html,$97.29,$178.95 
"(PIPO) M8HD WiFi Version 10.1"" Android 4.2.2 16GB RK3188 Tablet  L-255870",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/pipo-m8hd-wifi-version-101-android-422-16gb-rk3188-tablet-p-112669.html,$256.69,$269.99 
(ALIKE) 50M Waterproof Analog-digital Watch with Alarm for Men WMN-234983,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/alike-50m-waterproof-analog-digital-watch-with-alarm-for-men-p-106259.html,$9.99,$25.00 
Black Headset with MIC for Xbox 360 LIVE GBX-197909,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/black-headset-with-mic-for-xbox-360-live-p-95680.html,$8.12,$10.09 
"2.7"" LCD 1080PFHD 140°Wide Angle Car DVR Driving Recorder w/HDMI VDV-223829",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/27-lcd-1080pfhd-140°wide-angle-car-dvr-driving-recorder-whdmi-p-102658.html,$39.85,$44.55 
Cleverish Solar Powered Key Ring with Flashlight FSI-205972,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/cleverish-solar-powered-key-ring-with-flashlight-p-97904.html,$1.69,$1.99 
Bicycle Universal Spider Phone Holder SBK-258906,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/bicycle-universal-spider-phone-holder-p-112797.html,$4.54,$6.46 
MERCURY MW300R 300Mbps IEE802.11n/b/g Wireless Router CNP-242616,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/mercury-mw300r-300mbps-iee80211nbg-wireless-router-p-108836.html,$21.65,$24.06 
SHO-ME 525+ 360 Degrees Radar Detector for Car - Black RGP-251656,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/sho-me-525-360-degrees-radar-detector-for-car-black-p-111251.html,$50.95,$56.81 
Protective Soft Silicone Case for Sony PS4 Controller EVG-261378,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/protective-soft-silicone-case-for-sony-ps4-controller-p-113968.html,$2.44,$3.05 
7-in-1 Makeup Brushes Cosmetic Brushes Set HBI-242280,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/7-in-1-makeup-brushes-cosmetic-brushes-set-color-assorted-p-108063.html,$5.39,$6.35 
"4.3"" Double Rocker 4GB Game Console with AV-Out/Camera –  Black GM5-256536",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/43-double-rocker-4gb-game-console-with-av-outcamera-–-black-p-112780.html,$37.90,$39.89 
"(OUCCA) DV-T95 2.7"" 16MP COMS 720P HD 16X Digital Zoom Camcorder VDV-221189",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/oucca-dv-t95-27-16mp-coms-720p-hd-16x-digital-zoom-camcorder-p-101689.html,$58.99,$63.59 
"(DOOGEE) MAX DG650 6.5"" MTK6589T Android 4.2.2 Phone P07-DG650",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/doogee-max-dg650-65-mtk6589t-android-422-phone-p-114399.html,$329.99,$399.99 
"(AOSON) M33 9.7"" Capacitive Retina Screen Quad-Core 16G Table PC L-186751",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/aoson-m33-97-capacitive-retina-screen-quad-core-16g-table-pc-p-92086.html,$220.69,$250.57 
Stylish PU Leather Quartz Bracelet Wrist Watch for Women WWM-255919,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/stylish-pu-leather-quartz-bracelet-wrist-watch-for-women-p-112280.html,$4.49,$5.13 
(PE) 7ml Glow In The Dark Nail Polish Nail Varnish BBI-262066,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/pe-7ml-glow-in-the-dark-nail-polish-nail-varnish-p-114148.html,$1.89,$2.99 
"(JIAKE) MINI9500 4"" Spreadtrum SP6820 Android 2.3.6 WiFi Phone P07-JK809",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/jiake-mini9500-4-spreadtrum-sp6820-android-236-wifi-phone-p-108735.html,$59.99,$129.99 
"(IPPO) F978 9.7"" Android 4.2 MTK8389 3G Tablet Phone w/ GPS TV L-234515",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/ippo-f978-97-android-42-mtk8389-3g-tablet-phone-w-gps-tv-p-106282.html,$219.99,$243.40 
(IK COLOURING) Mechanical Watch w/ Genuine Leather Strap f Men WMN-238561,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/ik-colouring-mechanical-watch-w-genuine-leather-strap-f-men-p-107021.html,$54.54,$55.91 
"(GPAD) G10D 7"" Android 4.0 4GB Tablet PC + Screen Protector KB-253207",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/gpad-g10d-7-android-40-4gb-tablet-pc-screen-protector-p-113054.html,$59.19,$78.75 
Fashion Cotton-Padded Warm Pet Clothes Winter Dog Clothes HPA-227663,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/fashion-cotton-padded-warm-pet-clothes-winter-dog-clothes-p-106066.html,$9.59,$14.82 
"7"" Android 4.0 2160P 4GB Tablet PC + Free Gift Screen Protector KB-253206",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/7-android-40-2160p-4gb-tablet-pc-free-gift-screen-protector-p-113053.html,$57.19,$69.33 
"(FEITENG) H9000 4"" Spreadtrum SP6820 Android 2.3.6 WiFi Phone P01-0009H",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/feiteng-h9000-4-spreadtrum-sp6820-android-236-wifi-phone-p-112675.html,$53.99,$109.99 
Stylish Bracelet Quartz Watch w/ 3 False Sub-dial f Women WWM-241857,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/stylish-bracelet-quartz-watch-w-3-false-sub-dial-f-women-p-107996.html,$9.56,$11.38 
1m Lightning Cable w/ EU Adapter f iPhone 5/ 5s/ 5c - Golden EPACG-260745,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/1m-lightning-cable-w-eu-adapter-f-iphone-5-5s-5c-golden-p-113185.html,$5.48,$9.69 
Magnetic Electric Eyes Massager - 9-Mode HKH-241907,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/9-mode-magnetic-electric-eyes-massager-p-108059.html,$11.02,$27.64 
(BK) 6 x 7ml Fluorescent Nail Polish Nail Art HLC-224337,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/bk-6-x-7ml-fluorescent-nail-polish-nail-art-p-102997.html,$8.64,$10.35 
"(XIAOCAI) X800 4"" MTK6572 Android 4.2.2 Dual Core WiFi 3G Phone P04-X800JA",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/xiaocai-x800-4-mtk6572-android-422-dual-core-wifi-3g-phone-p-113724.html,$99.99,$159.99 
2pcs Christmas Series Mural Static Cling Window Stickers HDS-257083,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/2pcs-christmas-series-mural-static-cling-window-stickers-p-112375.html,$3.69,$7.99 
19pcs Rose Soap Flower Bath Confetti - Color Assorted HLI-142198,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/19pcs-rose-soap-flower-bath-confetti-color-assorted-p-77554.html,$10.15,$20.49 
PU Leather Case Protective Case f Sony Xperia Z1 MLC-251661,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/pu-leather-case-protective-case-f-sony-xperia-z1-p-111417.html,$4.89,$6.99 
"4.3"" Double Rocker 8GB Game Console with AV-Out/Camera - Blue GM5-256544",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/43-double-rocker-8gb-game-console-with-av-outcamera-blue-p-112545.html,$36.80,$40.89 
"Планшет (ALLFINE) Fine11 Wide 11.6"" Android 4.1 4-х ядерный  L-208592",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/allfine-fine11-wide-116-android-41-rk3188-quad-core-tablet-p-98573.html,$261.61,$365.27 
"(XIAOCAI) X800 4"" MTK6572 Android 4.2.2 Dual Core WiFi 3G Phone P07-X800",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/xiaocai-x800-4-mtk6572-android-422-dual-core-wifi-3g-phone-p-112369.html,$99.99,$159.99 
Electric Foot Callous Dry Skin Remover HHI-262108,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/electric-foot-callous-dry-skin-remover-p-113976.html,$9.99,$11.29 
"(IPPO) C10 Pro 10.1"" IPS 16GB A31s Quad-core 3G Tablet Phone L-251445",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/ippo-c10-pro-101-ips-16gb-a31s-quad-core-3g-tablet-phone-p-111298.html,$221.79,$228.49 
Women's PU Leather Quartz Bracelet Watch Wristlet w/ Rivet Decor WWM-153114,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/womens-pu-leather-quartz-bracelet-watch-wristlet-w-rivet-decor-p-81774.html,$5.24,$5.44 
"(INEW) I6000 6.5"" FHD IPS Screen MTK6589T Android 4.2.1 Phone P07-I6000",https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/inew-i6000-65-fhd-ips-screen-mtk6589t-android-421-phone-p-97988.html,$269.99,$289.99 
X3-02 4-Axis 3D 2.4GHz Wireless UFO RC Helicopter Toy for Kids FAP-204294,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/x3-02-4-axis-3d-24ghz-wireless-ufo-rc-helicopter-toy-for-kids-p-97112.html,$46.44,$54.37 
"(UMI) X2 5.0"" IPS FHD MTK6589T 1.5GHz 4-Core Android 4.2.1 Phone P07-UMX2T",https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/umi-x2-50-ips-fhd-mtk6589t-15ghz-4-core-android-421-phone-p-114556.html,$279.99,$299.99 
(CHUWI) PU Leather Case for CHUWI V88HD LTA-248907,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/chuwi-pu-leather-case-for-chuwi-v88hd-p-110276.html,$11.83,$20.36 
Bowknot Style Cotton-Padded Warm Pet Clothes Winter Dog Clothes HPA-227652,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/bowknot-style-cotton-padded-warm-pet-clothes-winter-dog-clothes-p-105913.html,$10.37,$16.03 
"(FEITENG) H9000 4"" Spreadtrum SP6820 Android 2.3.6 WiFi Phone P04-0009H",https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/feiteng-h9000-4-spreadtrum-sp6820-android-236-wifi-phone-p-112660.html,$53.99,$109.99 
Unisex False Sub-dials Design Quartz Watch w/ Canvas Strap WUS-253492,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/unisex-false-sub-dials-design-quartz-watch-w-canvas-strap-p-111433.html,$2.93,$3.91 
"4.3"" Double Rocker 8GB Game Console with AV-Out/Camera - Blue GM5-256544",https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/43-double-rocker-8gb-game-console-with-av-outcamera-blue-p-112545.html,$36.93,$41.03 
(SYLLABLE) G05 Folding Stereo Headphones w/Mic Line Controller CHS-246370,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/syllable-g05-wired-folding-headphones-wmic-line-controller-p-109610.html,$38.63,$43.34 
(SYLLABLE) T39 Bluetooth V3.0 Earphones w/ Line Controller CHS-246378,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/syllable-t39-bluetooth-v30-earphones-w-line-controller-p-109620.html,$15.04,$20.03 
